date,ticker,name,sector,open,high,low,close,volume,returns,cum_returns
2023-09-11,WIPRO.NS,Wipro,IT,533.15,538.95,530.58,535.76,4686848,-0.02265679156481437,0.2756190476190452
2023-09-12,WIPRO.NS,Wipro,IT,540.72,541.61,532.03,538.56,2567091,0.005226220695833783,0.2822857142857116
2023-09-13,WIPRO.NS,Wipro,IT,553.77,556.56,544.85,553.51,3235895,0.027759209744503854,0.3178809523809496
2023-09-14,WIPRO.NS,Wipro,IT,547.05,547.25,544.56,545.04,2836027,-0.015302343227764692,0.29771428571428293
2023-09-15,WIPRO.NS,Wipro,IT,548.11,552.81,534.55,546.02,1138898,0.0017980331718774334,0.30004761904761645
2023-09-18,WIPRO.NS,Wipro,IT,557.25,559.73,555.46,557.56,4419980,0.021134756968609114,0.32752380952380666
2023-09-19,WIPRO.NS,Wipro,IT,535.13,537.66,533.1,535.09,1962406,-0.040300595451610466,0.274023809523807
2023-09-20,WIPRO.NS,Wipro,IT,543.72,544.53,543.75,544.18,3977794,0.01698779644545767,0.2956666666666641
2023-09-21,WIPRO.NS,Wipro,IT,543.21,549.39,543.16,543.48,4903062,-0.0012863390789811247,0.2939999999999976
2023-09-22,WIPRO.NS,Wipro,IT,559.95,558.92,556.48,557.75,3129115,0.02625671597850876,0.327976190476188
2023-09-25,WIPRO.NS,Wipro,IT,551.19,552.33,548.62,549.61,2353259,-0.014594352308381908,0.3085952380952357
2023-09-26,WIPRO.NS,Wipro,IT,534.05,538.14,535.14,536.06,4717653,-0.02465384545404936,0.2763333333333309
2023-09-27,WIPRO.NS,Wipro,IT,531.56,534.37,525.45,530.98,3636540,-0.009476551132335809,0.26423809523809294
2023-09-28,WIPRO.NS,Wipro,IT,528.35,530.6,519.3,525.75,4823721,-0.009849711853553877,0.25178571428571184
2023-09-29,WIPRO.NS,Wipro,IT,524.45,524.49,517.65,523.95,811322,-0.003423680456490663,0.2474999999999976
2023-10-02,WIPRO.NS,Wipro,IT,521.17,523.74,516.37,519.69,4421932,-0.008130546807901484,0.2373571428571406
2023-10-03,WIPRO.NS,Wipro,IT,502.41,506.28,498.02,501.06,4900036,-0.03584829417537383,0.19299999999999784
2023-10-04,WIPRO.NS,Wipro,IT,499.61,500.79,498.33,500.35,3783388,-0.0014169959685466083,0.1913095238095217
2023-10-05,WIPRO.NS,Wipro,IT,501.95,504.44,499.98,502.59,3217919,0.004476866193664275,0.1966428571428549
2023-10-06,WIPRO.NS,Wipro,IT,502.12,504.41,497.44,501.0,3250484,-0.00316361248731567,0.19285714285714062
2023-10-09,WIPRO.NS,Wipro,IT,503.73,509.41,502.21,503.73,4781991,0.005449101796407119,0.19935714285714057
2023-10-10,WIPRO.NS,Wipro,IT,505.01,505.44,500.37,504.65,4757500,0.00182637524070417,0.20154761904761664
2023-10-11,WIPRO.NS,Wipro,IT,493.3,498.07,486.78,492.25,1008370,-0.024571485187753872,0.17202380952380714
2023-10-12,WIPRO.NS,Wipro,IT,491.09,491.68,487.78,489.73,532400,-0.005119349923819128,0.16602380952380713
2023-10-13,WIPRO.NS,Wipro,IT,489.76,494.57,490.76,490.88,1015593,0.0023482326996506764,0.16876190476190223
2023-10-16,WIPRO.NS,Wipro,IT,487.21,492.27,488.83,488.94,4969984,-0.003952086049543668,0.1641428571428547
2023-10-17,WIPRO.NS,Wipro,IT,474.95,479.58,472.42,475.94,895916,-0.026588129422833062,0.13319047619047386
2023-10-18,WIPRO.NS,Wipro,IT,486.6,487.14,485.8,486.57,1491849,0.022334748077488698,0.15849999999999764
2023-10-19,WIPRO.NS,Wipro,IT,477.44,479.99,475.02,478.2,2481195,-0.017202046981934727,0.13857142857142635
2023-10-20,WIPRO.NS,Wipro,IT,467.97,470.37,464.88,467.65,3305441,-0.022061898787118395,0.11345238095237864
2023-10-23,WIPRO.NS,Wipro,IT,466.04,469.6,465.34,468.13,4346601,0.0010264086389393245,0.11459523809523575
2023-10-24,WIPRO.NS,Wipro,IT,465.66,465.74,465.56,465.61,3159540,-0.005383120073483849,0.10859523809523575
2023-10-25,WIPRO.NS,Wipro,IT,470.17,471.38,462.8,470.79,1768374,0.011125190610167257,0.12092857142856905
2023-10-26,WIPRO.NS,Wipro,IT,478.49,487.53,473.41,478.33,1963232,0.016015633297223664,0.13888095238094977
2023-10-27,WIPRO.NS,Wipro,IT,484.3,484.74,480.42,484.68,2819840,0.013275353835218384,0.15399999999999747
2023-10-30,WIPRO.NS,Wipro,IT,483.76,485.78,479.49,484.81,3885881,0.0002682182058264537,0.15430952380952112
2023-10-31,WIPRO.NS,Wipro,IT,491.76,491.31,489.21,489.78,842542,0.010251438707947313,0.16614285714285426
2023-11-01,WIPRO.NS,Wipro,IT,474.67,478.66,473.05,476.17,3705141,-0.027787986442892598,0.13373809523809266
2023-11-02,WIPRO.NS,Wipro,IT,486.58,487.14,477.59,485.7,2831992,0.020013860596005628,0.1564285714285687
2023-11-03,WIPRO.NS,Wipro,IT,484.35,484.36,475.81,482.3,4165100,-0.0070002058884084395,0.14833333333333076
2023-11-06,WIPRO.NS,Wipro,IT,499.74,505.33,496.63,499.55,2424393,0.03576612067178098,0.1894047619047592
2023-11-07,WIPRO.NS,Wipro,IT,511.73,515.22,505.47,509.81,3517375,0.02053848463617247,0.21383333333333043
2023-11-08,WIPRO.NS,Wipro,IT,506.25,510.24,506.32,508.16,1007432,-0.0032364998725015193,0.20990476190475893
2023-11-09,WIPRO.NS,Wipro,IT,508.47,513.47,503.01,508.5,1168284,0.000669080604533967,0.21071428571428275
2023-11-10,WIPRO.NS,Wipro,IT,519.27,522.38,518.44,519.49,4260842,0.021612586037364823,0.23688095238094942
2023-11-13,WIPRO.NS,Wipro,IT,496.06,503.11,496.81,498.52,3300521,-0.04036651331113217,0.1869523809523781
2023-11-14,WIPRO.NS,Wipro,IT,496.95,499.39,496.52,497.23,1802776,-0.002587659472037207,0.18388095238094948
2023-11-15,WIPRO.NS,Wipro,IT,511.93,517.68,509.8,512.61,3384728,0.030931359732920383,0.22049999999999703
2023-11-16,WIPRO.NS,Wipro,IT,521.44,523.57,517.19,520.55,3502754,0.015489358381615581,0.2394047619047588
2023-11-17,WIPRO.NS,Wipro,IT,515.11,513.09,510.99,512.86,3247663,-0.014772836423013969,0.22109523809523512
2023-11-20,WIPRO.NS,Wipro,IT,513.78,517.99,513.13,515.92,730096,0.0059665405763755786,0.22838095238094924
2023-11-21,WIPRO.NS,Wipro,IT,506.13,508.88,504.35,507.0,4616952,-0.017289502248410527,0.2071428571428542
2023-11-22,WIPRO.NS,Wipro,IT,503.76,510.98,503.48,504.04,4027288,-0.00583826429980272,0.20009523809523522
2023-11-23,WIPRO.NS,Wipro,IT,506.99,515.22,506.57,507.22,4373723,0.006309023093405308,0.20766666666666378
2023-11-24,WIPRO.NS,Wipro,IT,513.43,516.85,507.77,512.03,4652268,0.0094830645479278,0.21911904761904455
2023-11-27,WIPRO.NS,Wipro,IT,518.61,526.37,513.94,518.9,3646265,0.013417182586957788,0.23547619047618729
2023-11-28,WIPRO.NS,Wipro,IT,528.07,531.64,525.09,530.58,797597,0.022509153979572316,0.26328571428571124
2023-11-29,WIPRO.NS,Wipro,IT,520.43,524.74,517.75,519.34,3647708,-0.021184364280598555,0.2365238095238067
2023-11-30,WIPRO.NS,Wipro,IT,521.72,523.25,512.24,519.72,2406450,0.0007316979242886212,0.23742857142856866
2023-12-01,WIPRO.NS,Wipro,IT,511.99,514.72,509.52,511.92,664379,-0.015008081274532459,0.2188571428571402
2023-12-04,WIPRO.NS,Wipro,IT,508.81,509.06,500.29,508.4,4345932,-0.006876074386622966,0.21047619047618782
2023-12-05,WIPRO.NS,Wipro,IT,499.96,502.16,498.81,501.65,3314372,-0.013276947285601914,0.1944047619047593
2023-12-06,WIPRO.NS,Wipro,IT,504.89,510.94,501.82,506.31,1220143,0.009289345160968798,0.20549999999999735
2023-12-07,WIPRO.NS,Wipro,IT,514.69,517.25,514.98,516.06,754435,0.01925697695087969,0.22871428571428276
2023-12-08,WIPRO.NS,Wipro,IT,526.13,531.68,518.67,526.49,541988,0.02021082819827158,0.253547619047616
2023-12-11,WIPRO.NS,Wipro,IT,518.39,520.6,515.74,516.18,2203987,-0.01958251818648038,0.22899999999999698
2023-12-12,WIPRO.NS,Wipro,IT,515.3,520.09,511.9,515.19,1311250,-0.001917935603858889,0.22664285714285448
2023-12-13,WIPRO.NS,Wipro,IT,503.28,505.39,499.98,504.84,1943478,-0.020089675653642503,0.2019999999999973
2023-12-14,WIPRO.NS,Wipro,IT,493.23,494.4,492.1,494.39,4582437,-0.02069962760478561,0.17711904761904496
2023-12-15,WIPRO.NS,Wipro,IT,488.08,492.01,485.65,488.65,4651715,-0.0116102671979611,0.16345238095237824
2023-12-18,WIPRO.NS,Wipro,IT,492.42,492.9,486.76,491.82,3899608,0.006487260820628338,0.17099999999999738
2023-12-19,WIPRO.NS,Wipro,IT,496.26,501.98,495.43,496.56,2998464,0.009637672319141144,0.18228571428571172
2023-12-20,WIPRO.NS,Wipro,IT,502.01,504.14,501.86,502.55,608336,0.012062993394554633,0.19654761904761653
2023-12-21,WIPRO.NS,Wipro,IT,508.39,515.93,501.29,508.06,3588808,0.01096408317580333,0.209666666666664
2023-12-22,WIPRO.NS,Wipro,IT,499.17,507.44,492.07,500.46,3354506,-0.014958863126402488,0.19157142857142584
2023-12-25,WIPRO.NS,Wipro,IT,509.11,519.8,506.85,511.27,4629484,0.02160012788234833,0.21730952380952107
2023-12-26,WIPRO.NS,Wipro,IT,516.35,524.83,517.36,518.81,1094399,0.014747589336358446,0.235261904761902
2023-12-27,WIPRO.NS,Wipro,IT,513.83,516.91,515.08,515.11,1023931,-0.007131705248549447,0.2264523809523784
2023-12-28,WIPRO.NS,Wipro,IT,509.7,515.11,511.06,511.79,2159356,-0.00644522529168523,0.21854761904761655
2023-12-29,WIPRO.NS,Wipro,IT,505.06,506.94,503.03,505.89,1116764,-0.011528165849274186,0.20449999999999746
2024-01-01,WIPRO.NS,Wipro,IT,495.63,499.3,491.04,494.28,598941,-0.022949653086639432,0.17685714285714038
2024-01-02,WIPRO.NS,Wipro,IT,501.43,504.64,499.06,500.35,4441651,0.01228048879177801,0.1913095238095215
2024-01-03,WIPRO.NS,Wipro,IT,508.47,512.14,506.58,507.9,1339532,0.015089437393824179,0.20928571428571185
2024-01-04,WIPRO.NS,Wipro,IT,501.35,504.86,498.06,499.59,623569,-0.0163614884819846,0.18949999999999756
2024-01-05,WIPRO.NS,Wipro,IT,487.6,494.5,484.67,488.66,1430135,-0.02187793991072673,0.1634761904761881
2024-01-08,WIPRO.NS,Wipro,IT,482.42,480.84,479.62,480.57,3077838,-0.016555478246633726,0.1442142857142834
2024-01-09,WIPRO.NS,Wipro,IT,481.18,481.84,474.85,481.67,4328270,0.00228894854027506,0.14683333333333093
2024-01-10,WIPRO.NS,Wipro,IT,469.37,472.78,468.11,469.83,4509766,-0.02458114476716433,0.11864285714285461
2024-01-11,WIPRO.NS,Wipro,IT,479.06,480.05,478.51,479.51,4775908,0.02060319690100676,0.1416904761904736
2024-01-12,WIPRO.NS,Wipro,IT,486.91,489.39,481.67,488.87,1215796,0.019519926591729186,0.16397619047618806
2024-01-15,WIPRO.NS,Wipro,IT,495.1,494.25,491.76,492.75,4682158,0.007936670280442648,0.17321428571428332
2024-01-16,WIPRO.NS,Wipro,IT,498.28,504.06,499.22,500.08,3332736,0.014875697615423622,0.19066666666666432
2024-01-17,WIPRO.NS,Wipro,IT,499.97,501.43,500.3,500.76,1663731,0.001359782434810386,0.19228571428571195
2024-01-18,WIPRO.NS,Wipro,IT,504.19,509.81,502.15,505.11,2727712,0.00868679606997369,0.2026428571428549
2024-01-19,WIPRO.NS,Wipro,IT,491.34,494.56,492.33,493.44,2045679,-0.023103878363128882,0.1748571428571406
2024-01-22,WIPRO.NS,Wipro,IT,504.17,511.63,501.17,505.93,4854924,0.025312094682230946,0.20459523809523583
2024-01-23,WIPRO.NS,Wipro,IT,499.36,504.58,498.1,501.65,4903025,-0.008459668333564041,0.19440476190475953
2024-01-24,WIPRO.NS,Wipro,IT,499.6,502.54,494.85,500.63,2746384,-0.00203329014252962,0.19197619047618808
2024-01-25,WIPRO.NS,Wipro,IT,525.12,523.88,522.31,523.2,4531545,0.04508319517408066,0.2457142857142831
2024-01-26,WIPRO.NS,Wipro,IT,520.45,523.9,520.98,521.28,939421,-0.003669724770642313,0.24114285714285444
2024-01-29,WIPRO.NS,Wipro,IT,526.39,535.49,522.33,528.38,978061,0.013620319214241894,0.2580476190476164
2024-01-30,WIPRO.NS,Wipro,IT,534.21,536.82,528.69,533.43,2896148,0.009557515424505114,0.27007142857142585
2024-01-31,WIPRO.NS,Wipro,IT,523.38,521.37,519.33,520.79,2440940,-0.023695705153440882,0.2399761904761879
2024-02-01,WIPRO.NS,Wipro,IT,510.21,518.53,508.64,511.58,3651923,-0.017684671364657456,0.2180476190476166
2024-02-02,WIPRO.NS,Wipro,IT,529.31,533.15,526.25,530.48,4063230,0.03694436842722548,0.26304761904761653
2024-02-05,WIPRO.NS,Wipro,IT,538.7,542.26,534.93,536.17,3548237,0.01072613482129392,0.27659523809523545
2024-02-06,WIPRO.NS,Wipro,IT,534.44,537.99,530.05,536.16,1626250,-1.8650801051900423e-05,0.276571428571426
2024-02-07,WIPRO.NS,Wipro,IT,531.22,534.25,527.92,531.16,3115564,-0.009325574455386398,0.26466666666666416
2024-02-08,WIPRO.NS,Wipro,IT,532.98,540.82,533.68,534.38,3482160,0.006062203479177741,0.2723333333333309
2024-02-09,WIPRO.NS,Wipro,IT,540.86,548.7,538.33,538.53,2089056,0.007766009206931379,0.2822142857142833
2024-02-12,WIPRO.NS,Wipro,IT,543.49,541.0,536.37,540.89,620920,0.004382299964718728,0.28783333333333094
2024-02-13,WIPRO.NS,Wipro,IT,553.19,554.17,545.31,551.46,1610020,0.019541866183512502,0.3129999999999977
2024-02-14,WIPRO.NS,Wipro,IT,542.01,545.67,538.13,543.02,3285776,-0.015304827186015446,0.29290476190475956
2024-02-15,WIPRO.NS,Wipro,IT,532.88,537.19,532.01,533.4,4576221,-0.017715737910205864,0.2699999999999978
2024-02-16,WIPRO.NS,Wipro,IT,542.17,550.9,536.19,543.57,2274348,0.019066366704162174,0.29421428571428376
2024-02-19,WIPRO.NS,Wipro,IT,566.61,566.17,561.67,564.41,4895037,0.038339128355133534,0.3438333333333312
2024-02-20,WIPRO.NS,Wipro,IT,575.51,578.94,568.65,573.14,3519984,0.01546747931468273,0.3646190476190456
2024-02-21,WIPRO.NS,Wipro,IT,586.22,590.34,586.19,586.7,2245976,0.023659140873085294,0.3969047619047601
2024-02-22,WIPRO.NS,Wipro,IT,587.0,586.49,579.64,586.08,2918495,-0.0010567581387421754,0.39542857142856946
2024-02-23,WIPRO.NS,Wipro,IT,587.1,594.83,588.18,589.07,3440623,0.005101692601692687,0.40254761904761716
2024-02-26,WIPRO.NS,Wipro,IT,591.54,605.9,590.0,591.92,3223123,0.004838134686879103,0.4093333333333311
2024-02-27,WIPRO.NS,Wipro,IT,592.29,595.44,588.19,591.51,2123614,-0.0006926611704284324,0.40835714285714064
2024-02-28,WIPRO.NS,Wipro,IT,606.02,618.48,589.45,606.71,2777004,0.025696945106591595,0.44454761904761675
2024-02-29,WIPRO.NS,Wipro,IT,618.2,620.78,616.23,619.08,1961354,0.02038865355771291,0.47399999999999776
2024-03-01,WIPRO.NS,Wipro,IT,611.75,620.14,613.42,614.82,3539084,-0.006881178522969544,0.46385714285714075
2024-03-04,WIPRO.NS,Wipro,IT,598.61,604.18,592.5,596.79,756599,-0.029325656289645896,0.4209285714285691
2024-03-05,WIPRO.NS,Wipro,IT,598.61,600.26,594.9,596.29,4715801,-0.0008378156470449927,0.4197380952380929
2024-03-06,WIPRO.NS,Wipro,IT,586.81,585.65,581.65,584.07,2161547,-0.02049338409163315,0.39064285714285507
2024-03-07,WIPRO.NS,Wipro,IT,585.78,586.07,583.1,584.5,4282732,0.0007362131251389403,0.3916666666666644
2024-03-08,WIPRO.NS,Wipro,IT,573.63,577.57,571.02,573.35,3662925,-0.019076133447390897,0.36511904761904534
2024-03-11,WIPRO.NS,Wipro,IT,585.14,591.09,582.15,586.49,4793760,0.02291793843202239,0.3964047619047597
2024-03-12,WIPRO.NS,Wipro,IT,596.86,599.14,587.13,593.89,4880360,0.01261743593241138,0.41402380952380713
2024-03-13,WIPRO.NS,Wipro,IT,601.67,604.34,595.42,601.13,4973099,0.012190809745912468,0.4312619047619022
2024-03-14,WIPRO.NS,Wipro,IT,614.02,615.97,608.71,612.91,1503095,0.01959642672965911,0.45930952380952106
2024-03-15,WIPRO.NS,Wipro,IT,618.54,618.74,612.67,617.41,4111493,0.00734202411447038,0.47002380952380696
2024-03-18,WIPRO.NS,Wipro,IT,625.83,623.82,617.76,623.67,832857,0.010139129589737728,0.4849285714285687
2024-03-19,WIPRO.NS,Wipro,IT,636.83,646.01,636.33,639.96,2355477,0.02611958247149948,0.5237142857142831
2024-03-20,WIPRO.NS,Wipro,IT,636.82,639.0,630.51,638.61,1928258,-0.0021095068441777665,0.5204999999999975
2024-03-21,WIPRO.NS,Wipro,IT,646.82,646.98,643.18,645.75,3742493,0.011180532719500036,0.5374999999999972
2024-03-22,WIPRO.NS,Wipro,IT,636.21,639.09,626.73,633.71,987853,-0.018644986449864454,0.5088333333333306
2024-03-25,WIPRO.NS,Wipro,IT,635.98,642.39,630.72,634.8,720075,0.0017200296665667025,0.5114285714285687
2024-03-26,WIPRO.NS,Wipro,IT,660.24,666.2,658.74,660.81,2877513,0.04097353497164469,0.57335714285714
2024-03-27,WIPRO.NS,Wipro,IT,669.77,672.6,670.38,670.7,2693996,0.014966480531469095,0.5969047619047592
2024-03-28,WIPRO.NS,Wipro,IT,671.45,681.74,668.84,669.86,3785789,-0.0012524228418071548,0.5949047619047589
2024-03-29,WIPRO.NS,Wipro,IT,674.88,677.84,670.26,673.25,3323203,0.005060758964559708,0.6029761904761874
2024-04-01,WIPRO.NS,Wipro,IT,673.92,679.11,672.89,673.2,4882226,-7.426661715548288e-05,0.6028571428571401
2024-04-02,WIPRO.NS,Wipro,IT,674.8,690.66,673.43,676.21,1022005,0.004471182412358887,0.6100238095238069
2024-04-03,WIPRO.NS,Wipro,IT,674.41,673.38,660.75,671.55,4161632,-0.006891350320166967,0.5989285714285686
2024-04-04,WIPRO.NS,Wipro,IT,678.09,682.6,677.33,677.74,2316376,0.009217481944754802,0.6136666666666639
2024-04-05,WIPRO.NS,Wipro,IT,686.4,686.28,682.32,684.41,681514,0.009841532150972387,0.6295476190476164
2024-04-08,WIPRO.NS,Wipro,IT,682.74,687.66,675.35,684.7,835641,0.00042372262240486513,0.6302380952380928
2024-04-09,WIPRO.NS,Wipro,IT,685.56,686.87,683.53,686.63,4325071,0.0028187527384255784,0.6348333333333309
2024-04-10,WIPRO.NS,Wipro,IT,693.64,696.51,689.33,691.05,4963634,0.006437236939836444,0.6453571428571401
2024-04-11,WIPRO.NS,Wipro,IT,681.62,686.42,683.79,684.7,4680107,-0.009188915418565813,0.6302380952380926
2024-04-12,WIPRO.NS,Wipro,IT,690.97,696.34,687.51,690.88,934242,0.009025850737549135,0.6449523809523781
2024-04-15,WIPRO.NS,Wipro,IT,700.66,701.9,698.99,700.79,3479345,0.014344025011579387,0.6685476190476161
2024-04-16,WIPRO.NS,Wipro,IT,721.29,720.94,715.23,719.48,3245712,0.026669901111602723,0.713047619047616
2024-04-17,WIPRO.NS,Wipro,IT,722.24,724.32,719.63,723.82,692407,0.006032134319230664,0.7233809523809496
2024-04-18,WIPRO.NS,Wipro,IT,714.78,720.4,711.67,716.8,2690285,-0.009698543836865636,0.7066666666666637
2024-04-19,WIPRO.NS,Wipro,IT,718.73,717.76,709.47,715.68,572306,-0.0015625000000000222,0.7039999999999971
2024-04-22,WIPRO.NS,Wipro,IT,701.68,708.43,696.24,701.17,2753378,-0.020274424323720064,0.6694523809523782
2024-04-23,WIPRO.NS,Wipro,IT,707.76,717.78,708.95,710.57,589854,0.01340616398305694,0.6918333333333306
2024-04-24,WIPRO.NS,Wipro,IT,682.33,686.9,681.08,684.43,2768979,-0.036787367887752276,0.6295952380952352
2024-04-25,WIPRO.NS,Wipro,IT,700.74,702.62,696.42,697.26,1973150,0.018745525473751856,0.6601428571428543
2024-04-26,WIPRO.NS,Wipro,IT,709.68,714.32,710.87,711.85,2984154,0.020924762642342998,0.6948809523809496
2024-04-29,WIPRO.NS,Wipro,IT,675.25,681.27,671.6,674.51,1127097,-0.052454871110486856,0.6059761904761878
2024-04-30,WIPRO.NS,Wipro,IT,689.64,690.53,688.36,690.2,1047919,0.02326133044728773,0.6433333333333306
2024-05-01,WIPRO.NS,Wipro,IT,705.88,709.5,697.09,703.16,4119636,0.018777166038829174,0.6741904761904731
2024-05-02,WIPRO.NS,Wipro,IT,701.49,706.82,692.74,699.7,1154472,-0.004920643950167669,0.6659523809523782
2024-05-03,WIPRO.NS,Wipro,IT,685.57,689.2,681.91,684.9,3276947,-0.02115192225239393,0.6307142857142829
2024-05-06,WIPRO.NS,Wipro,IT,671.48,678.52,673.88,674.78,2134580,-0.014775879690465787,0.6066190476190447
2024-05-07,WIPRO.NS,Wipro,IT,668.3,674.1,663.78,665.77,3594630,-0.013352500074098161,0.585166666666664
2024-05-08,WIPRO.NS,Wipro,IT,681.36,685.4,679.7,681.74,4341598,0.023987262868558235,0.6231904761904734
2024-05-09,WIPRO.NS,Wipro,IT,679.36,676.97,669.35,676.44,2953397,-0.007774224777774452,0.6105714285714259
2024-05-10,WIPRO.NS,Wipro,IT,687.63,690.32,678.49,687.66,991340,0.01658683697001928,0.6372857142857111
2024-05-13,WIPRO.NS,Wipro,IT,687.67,686.73,678.55,686.33,2442502,-0.0019340953378121917,0.6341190476190446
2024-05-14,WIPRO.NS,Wipro,IT,684.26,689.05,686.76,687.22,1279933,0.0012967522911717655,0.6362380952380919
2024-05-15,WIPRO.NS,Wipro,IT,669.62,670.92,666.99,667.99,1972736,-0.02798230552079395,0.5904523809523776
2024-05-16,WIPRO.NS,Wipro,IT,653.34,663.42,649.47,654.4,1207906,-0.020344615937364363,0.5580952380952349
2024-05-17,WIPRO.NS,Wipro,IT,668.83,673.8,668.85,669.82,3070373,0.023563569682151675,0.5948095238095206
2024-05-20,WIPRO.NS,Wipro,IT,665.6,668.25,664.19,668.15,1723411,-0.0024932071302739,0.59083333333333
2024-05-21,WIPRO.NS,Wipro,IT,669.59,686.51,669.56,671.96,4309738,0.005702312355010175,0.5999047619047586
2024-05-22,WIPRO.NS,Wipro,IT,691.83,696.87,686.96,694.01,4589509,0.032814453241264196,0.6524047619047582
2024-05-23,WIPRO.NS,Wipro,IT,691.44,697.73,690.73,692.63,3965842,-0.0019884439705479817,0.6491190476190438
2024-05-24,WIPRO.NS,Wipro,IT,693.24,697.96,688.55,690.54,4303544,-0.0030174840824105376,0.6441428571428534
2024-05-27,WIPRO.NS,Wipro,IT,704.81,708.71,704.99,705.74,1958382,0.022011758913314194,0.6803333333333295
2024-05-28,WIPRO.NS,Wipro,IT,707.69,709.3,699.93,706.1,2362900,0.00051010287074571,0.6811904761904726
2024-05-29,WIPRO.NS,Wipro,IT,707.42,714.48,710.14,710.38,4694281,0.00606146438181554,0.6913809523809487
2024-05-30,WIPRO.NS,Wipro,IT,724.0,726.57,720.11,723.34,4871104,0.01824375686252444,0.7222380952380918
2024-05-31,WIPRO.NS,Wipro,IT,723.43,730.18,720.21,723.56,1228052,0.000304144662261141,0.7227619047619012
2024-06-03,WIPRO.NS,Wipro,IT,738.27,744.34,729.98,734.76,4458675,0.015479020399137733,0.749428571428568
2024-06-04,WIPRO.NS,Wipro,IT,736.72,744.1,727.46,734.18,4312075,-0.0007893734008384001,0.7480476190476155
2024-06-05,WIPRO.NS,Wipro,IT,747.77,752.96,747.89,748.1,1233456,0.018959928083031485,0.7811904761904727
2024-06-06,WIPRO.NS,Wipro,IT,756.83,766.0,751.88,754.75,817818,0.008889185937708932,0.797023809523806
2024-06-07,WIPRO.NS,Wipro,IT,750.36,752.84,747.91,752.67,2272145,-0.002755879430274999,0.792071428571425
2024-06-10,WIPRO.NS,Wipro,IT,755.12,757.6,753.56,754.65,809911,0.0026306349396150175,0.7967857142857109
2024-06-11,WIPRO.NS,Wipro,IT,719.36,724.51,714.81,722.43,3849159,-0.04269528920691712,0.7200714285714254
2024-06-12,WIPRO.NS,Wipro,IT,737.77,742.81,735.04,738.89,801788,0.02278421438755318,0.7592619047619016
2024-06-13,WIPRO.NS,Wipro,IT,721.18,726.36,712.27,723.17,1011908,-0.02127515597720908,0.7218333333333302
2024-06-14,WIPRO.NS,Wipro,IT,711.75,719.54,704.98,710.19,4470901,-0.017948753405146678,0.6909285714285684
2024-06-17,WIPRO.NS,Wipro,IT,705.44,705.66,694.64,705.51,4401438,-0.006589785831960571,0.6797857142857111
2024-06-18,WIPRO.NS,Wipro,IT,685.38,692.94,681.48,683.66,718299,-0.030970503607319566,0.6277619047619016
2024-06-19,WIPRO.NS,Wipro,IT,690.41,699.9,681.37,690.31,3096408,0.009727057309188769,0.643595238095235
2024-06-20,WIPRO.NS,Wipro,IT,692.81,697.66,692.13,695.69,3346649,0.007793599976822163,0.656404761904759
2024-06-21,WIPRO.NS,Wipro,IT,692.13,698.05,688.45,690.5,3732277,-0.007460219350572839,0.6440476190476161
2024-06-24,WIPRO.NS,Wipro,IT,685.25,685.94,678.22,682.97,1977305,-0.010905141202027457,0.6261190476190448
2024-06-25,WIPRO.NS,Wipro,IT,678.06,676.46,672.96,675.33,4127887,-0.01118643571459943,0.6079285714285687
2024-06-26,WIPRO.NS,Wipro,IT,684.18,687.7,676.06,683.69,3932532,0.0123791331645271,0.6278333333333308
2024-06-27,WIPRO.NS,Wipro,IT,666.65,671.88,661.41,664.96,1111144,-0.02739545700536794,0.5832380952380927
2024-06-28,WIPRO.NS,Wipro,IT,662.6,661.26,659.41,660.93,3918494,-0.006060514918190707,0.5736428571428545
2024-07-01,WIPRO.NS,Wipro,IT,641.38,645.31,637.21,643.59,2715344,-0.026235758703644696,0.5323571428571405
2024-07-02,WIPRO.NS,Wipro,IT,651.14,656.92,645.79,653.34,2878104,0.015149396354822153,0.5555714285714262
2024-07-03,WIPRO.NS,Wipro,IT,647.44,653.65,642.02,650.23,1505510,-0.004760155508617303,0.5481666666666642
2024-07-04,WIPRO.NS,Wipro,IT,656.29,658.1,656.78,657.48,3238349,0.011149900804330759,0.565428571428569
2024-07-05,WIPRO.NS,Wipro,IT,672.94,677.48,665.15,673.12,2845041,0.023787795826488933,0.602666666666664
2024-07-08,WIPRO.NS,Wipro,IT,692.77,692.7,688.19,689.34,1432849,0.024096743522700192,0.6412857142857116
2024-07-09,WIPRO.NS,Wipro,IT,677.09,677.68,676.29,677.55,4825773,-0.017103316215510644,0.6132142857142828
2024-07-10,WIPRO.NS,Wipro,IT,683.75,693.3,678.74,682.21,2885672,0.006877721201387521,0.6243095238095211
2024-07-11,WIPRO.NS,Wipro,IT,698.21,704.61,683.76,696.87,913073,0.02148898433033808,0.6592142857142829
2024-07-12,WIPRO.NS,Wipro,IT,704.42,709.29,696.19,706.51,3316780,0.013833283108757755,0.6821666666666639
2024-07-15,WIPRO.NS,Wipro,IT,714.37,725.55,707.5,717.54,3481626,0.015611951706274496,0.7084285714285685
2024-07-16,WIPRO.NS,Wipro,IT,695.76,699.09,689.02,695.44,3401912,-0.03079967667307737,0.6558095238095212
2024-07-17,WIPRO.NS,Wipro,IT,706.28,706.57,702.28,704.87,2769621,0.013559760727021697,0.6782619047619021
